"swapped_idx","alphabet_idx","true_chord","true_ic","true_ent","swapped_chord","swapped_ic","swapped_ent","dist"
14,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
19,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
24,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
29,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
34,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
44,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
49,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
54,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
59,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
64,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
84,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
89,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
94,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
99,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
104,3,"V",2.62591747087503,4.84390016810032,"ii",2.67449343879588,4.84390016810032,0.0485759679208524
16,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
21,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
26,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
31,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
46,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
51,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
56,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
61,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
81,19,"iii",5.38717398346937,5.17061212139005,"iv",5.4498091159136,5.17061212139005,0.0626351324442291
86,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
91,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
96,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
101,19,"iii",5.40931251378757,5.21956326105208,"iv",5.4719476462318,5.21956326105208,0.0626351324442291
37,14,"vi",4.06479932222047,4.88007323324387,"-III",4.12896034480823,4.88007323324387,0.0641610225877596
67,14,"vi",4.06479932222047,4.88007323324387,"-III",4.12896034480823,4.88007323324387,0.0641610225877596
107,14,"vi",4.06479932222047,4.88007323324387,"-III",4.12896034480823,4.88007323324387,0.0641610225877596
11,13,"iii",4.8579474618327,5.12980062457704,"-VII",4.92484771108309,5.12980062457704,0.0669002492503834
9,5,"V",2.93754701967511,4.73676155028497,"I",3.0061360670998,4.73676155028497,0.0685890474246951
78,6,"ii",5.68341073916447,5.20024937870186,"VI",5.75213579699036,5.20024937870186,0.0687250578258887
73,18,"v",6.07162811637893,4.9617529206315,"III",6.14589608639559,4.9617529206315,0.0742679700166651
77,18,"v",6.07162811637893,4.9617529206315,"III",6.14589608639559,4.9617529206315,0.0742679700166651
10,4,"I",4.27342015820964,4.50255103854733,"V",4.19848372737512,4.50255103854733,0.0749364308345255
41,13,"iii",5.34526193263245,4.85899966709485,"-VII",5.42810802424969,4.85899966709485,0.0828460916172427
38,4,"IV",3.69940690003789,4.49737899335366,"V",3.79315810799422,4.49737899335366,0.0937512079563314
68,4,"IV",3.69940690003789,4.49737899335366,"V",3.79315810799422,4.49737899335366,0.0937512079563314
108,4,"IV",3.69940690003789,4.49737899335366,"V",3.79315810799422,4.49737899335366,0.0937512079563314
