"swapped_idx","alphabet_idx","true_chord","true_ic","true_ent","swapped_chord","swapped_ic","swapped_ent","dist"
31,5,"V",2.48580886092933,4.37443489416227,"I",2.48705257046963,4.37443489416227,0.00124370954030217
70,5,"V",2.48580886092933,4.37443489416227,"I",2.48705257046963,4.37443489416227,0.00124370954030217
116,3,"vi",5.41128541019101,3.06984062056547,"ii",5.40716824667942,3.06984062056547,0.00411716351158997
125,3,"vi",5.41128541019101,3.06984062056547,"ii",5.40716824667942,3.06984062056547,0.00411716351158997
134,3,"vi",5.41128541019101,3.06984062056547,"ii",5.40716824667942,3.06984062056547,0.00411716351158997
143,3,"vi",5.41128541019101,3.06984062056547,"ii",5.40716824667942,3.06984062056547,0.00411716351158997
45,4,"vi",4.32110270074858,4.69481317625502,"V",4.31684989941904,4.69481317625502,0.00425280132953798
84,4,"vi",4.32110270074858,4.69481317625502,"V",4.31684989941904,4.69481317625502,0.00425280132953798
62,4,"I",3.95326438189557,4.74373585773883,"V",3.9480500489125,4.74373585773883,0.00521433298306562
101,4,"I",3.95326438189557,4.74373585773883,"V",3.9480500489125,4.74373585773883,0.00521433298306562
52,12,"-VII",4.9601356488091,4.4787462106081,"i",4.96826441689097,4.4787462106081,0.00812876808187024
91,12,"-VII",4.9601356488091,4.4787462106081,"i",4.96826441689097,4.4787462106081,0.00812876808187024
41,5,"V",3.55076005733975,5.17075324074557,"I",3.54074066897253,5.17075324074557,0.0100193883672199
80,5,"V",3.55076005733975,5.17075324074557,"I",3.54074066897253,5.17075324074557,0.0100193883672199
23,4,"I",3.34252934072505,4.98563382003684,"V",3.33188046407044,4.98563382003684,0.0106488766546025
32,5,"V",3.50808220221722,4.78729409706403,"I",3.51873107887182,4.78729409706403,0.0106488766546025
71,5,"V",3.50808220221722,4.78729409706403,"I",3.51873107887182,4.78729409706403,0.0106488766546025
10,15,"I",5.29490031458361,4.01531439463033,"-VI",5.28268141939933,4.01531439463033,0.0122188951842794
38,15,"-iii",7.69585937503833,3.58786910094626,"-VI",7.71547657705075,3.58786910094626,0.0196172020124203
77,15,"-iii",7.69585937503833,3.58786910094626,"-VI",7.71547657705075,3.58786910094626,0.0196172020124203
38,19,"-iii",7.69585937503833,3.58786910094626,"iv",7.66236524059118,3.58786910094626,0.0334941344471424
77,19,"-iii",7.69585937503833,3.58786910094626,"iv",7.66236524059118,3.58786910094626,0.0334941344471424
109,5,"V",2.24919546640243,4.18209717505763,"I",2.28322175420532,4.18209717505763,0.0340262878028907
118,5,"V",2.24919546640243,4.18209717505763,"I",2.28322175420532,4.18209717505763,0.0340262878028907
127,5,"V",2.24919546640243,4.18209717505763,"I",2.28322175420532,4.18209717505763,0.0340262878028907
136,5,"V",2.24919546640243,4.18209717505763,"I",2.28322175420532,4.18209717505763,0.0340262878028907
145,5,"V",2.24919546640243,4.18209717505763,"I",2.28322175420532,4.18209717505763,0.0340262878028907
40,7,"IV",5.35058925357193,5.14648762192394,"iii",5.39062111347781,5.14648762192394,0.0400318599058807
79,7,"IV",5.35058925357193,5.14648762192394,"iii",5.39062111347781,5.14648762192394,0.0400318599058807
52,7,"-VII",4.9601356488091,4.4787462106081,"iii",4.91497287698085,4.4787462106081,0.0451627718282435
91,7,"-VII",4.9601356488091,4.4787462106081,"iii",4.91497287698085,4.4787462106081,0.0451627718282435
21,9,"V",4.84448570107184,4.07991206143581,"IV",4.89385912750773,4.07991206143581,0.0493734264358956
69,8,"V",5.26506277653188,3.82663006958689,"vi",5.31686274569215,3.82663006958689,0.0517999691602755
30,8,"V",5.0210624012861,4.27021250349019,"vi",5.07286237044637,4.27021250349019,0.0517999691602764
47,10,"V",5.36838047841249,4.50453356347338,"II",5.31218092855518,4.50453356347338,0.0561995498573076
86,10,"V",5.36838047841249,4.50453356347338,"II",5.31218092855518,4.50453356347338,0.0561995498573076
50,9,"V",3.56813975816014,4.07728574612256,"IV",3.63064983121634,4.07728574612256,0.062510073056194
89,9,"V",3.56813975816014,4.07728574612256,"IV",3.63064983121634,4.07728574612256,0.062510073056194
13,4,"IV",3.65819865129323,4.89774400189308,"V",3.72149501937587,4.89774400189308,0.0632963680826433
38,21,"-iii",7.69585937503833,3.58786910094626,"VII",7.62639817567538,3.58786910094626,0.0694611993629479
77,21,"-iii",7.69585937503833,3.58786910094626,"VII",7.62639817567538,3.58786910094626,0.0694611993629479
38,44,"-iii",7.69585937503833,3.58786910094626,"#iv",7.7688348244143,3.58786910094626,0.0729754493759769
77,44,"-iii",7.69585937503833,3.58786910094626,"#iv",7.7688348244143,3.58786910094626,0.0729754493759769
45,3,"vi",4.32110270074858,4.69481317625502,"ii",4.39803558263016,4.69481317625502,0.0769328818815742
84,3,"vi",4.32110270074858,4.69481317625502,"ii",4.39803558263016,4.69481317625502,0.0769328818815742
30,13,"V",5.0210624012861,4.27021250349019,"-VII",5.10355248268248,4.27021250349019,0.082490081396382
69,13,"V",5.26506277653188,3.82663006958689,"-VII",5.34755285792826,3.82663006958689,0.082490081396382
38,12,"-iii",7.69585937503833,3.58786910094626,"i",7.61113991723601,3.58786910094626,0.0847194578023158
77,12,"-iii",7.69585937503833,3.58786910094626,"i",7.61113991723601,3.58786910094626,0.0847194578023158
8,13,"IV",2.92135049905393,4.39181766597021,"-VII",3.0128016434012,4.39181766597021,0.0914511443472699
29,9,"I",2.59757754780936,4.43160823508156,"IV",2.50551046079158,4.43160823508156,0.0920670870177882
