"swapped_idx","alphabet_idx","true_chord","true_ic","true_ent","swapped_chord","swapped_ic","swapped_ent","dist"
28,8,"V",4.03602933621221,5.1314167274996,"vi",4.03166307894158,5.1314167274996,0.00436625727063777
98,8,"V",4.03602933621221,5.1314167274996,"vi",4.03166307894158,5.1314167274996,0.00436625727063777
39,50,"IV",3.854532912208,3.96470920517726,"III+",3.85974664438644,3.96470920517726,0.0052137321784369
51,50,"IV",3.854532912208,3.96470920517726,"III+",3.85974664438644,3.96470920517726,0.0052137321784369
109,50,"IV",3.854532912208,3.96470920517726,"III+",3.85974664438644,3.96470920517726,0.0052137321784369
42,5,"V",4.04010437073513,4.23671206546555,"I",3.98566553204683,4.23671206546555,0.0544388386883075
54,5,"V",4.04010437073513,4.23671206546555,"I",3.98566553204683,4.23671206546555,0.0544388386883075
112,5,"V",4.04010437073513,4.23671206546555,"I",3.98566553204683,4.23671206546555,0.0544388386883075
27,10,"IV",5.54058277025449,3.30610662767728,"II",5.48503118887326,3.30610662767728,0.0555515813812288
97,10,"IV",5.54058277025449,3.30610662767728,"II",5.48503118887326,3.30610662767728,0.0555515813812288
43,9,"V",3.09310641202026,3.83425394600185,"IV",3.17001361659883,3.83425394600185,0.0769072045785695
55,9,"V",3.09310641202026,3.83425394600185,"IV",3.17001361659883,3.83425394600185,0.0769072045785695
113,9,"V",3.09310641202026,3.83425394600185,"IV",3.17001361659883,3.83425394600185,0.0769072045785695
30,5,"V",3.76062313882397,5.19877838570116,"I",3.68082027357236,5.19877838570116,0.0798028652516041
100,5,"V",3.76062313882397,5.19877838570116,"I",3.68082027357236,5.19877838570116,0.0798028652516041
14,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
17,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
20,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
23,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
72,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
75,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
78,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
81,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
84,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
87,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
90,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
93,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
130,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
133,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
136,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
139,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
142,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
145,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
148,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
151,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
154,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
157,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
160,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
163,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
166,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
169,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
172,4,"I",2.03966490447015,3.87066493105809,"V",1.94953038189678,3.87066493105809,0.0901345225733781
