"swapped_idx","alphabet_idx","true_chord","true_ic","true_ent","swapped_chord","swapped_ic","swapped_ent","dist"
12,4,"v",4.80615024890166,4.19431077170974,"V",4.76972753482219,4.19431077170974,0.036422714079464
25,4,"v",4.80615024890166,4.19431077170974,"V",4.76972753482219,4.19431077170974,0.036422714079464
38,11,"V",4.76972753482219,4.19431077170974,"v",4.80615024890166,4.19431077170974,0.036422714079464
50,4,"v",4.80615024890166,4.19431077170974,"V",4.76972753482219,4.19431077170974,0.036422714079464
63,11,"V",4.76972753482219,4.19431077170974,"v",4.80615024890166,4.19431077170974,0.036422714079464
75,11,"V",4.76972753482219,4.19431077170974,"v",4.80615024890166,4.19431077170974,0.036422714079464
87,4,"v",4.80615024890166,4.19431077170974,"V",4.76972753482219,4.19431077170974,0.036422714079464
16,19,"i",2.15874444841291,4.15510780709033,"iv",2.06927046842746,4.15510780709033,0.0894739799854487
29,19,"i",2.15874444841291,4.15510780709033,"iv",2.06927046842746,4.15510780709033,0.0894739799854487
54,19,"i",2.15874444841291,4.15510780709033,"iv",2.06927046842746,4.15510780709033,0.0894739799854487
91,19,"i",2.15874444841291,4.15510780709033,"iv",2.06927046842746,4.15510780709033,0.0894739799854487
12,14,"v",4.80615024890166,4.19431077170974,"-III",4.90024226540658,4.19431077170974,0.0940920165049182
25,14,"v",4.80615024890166,4.19431077170974,"-III",4.90024226540658,4.19431077170974,0.0940920165049182
50,14,"v",4.80615024890166,4.19431077170974,"-III",4.90024226540658,4.19431077170974,0.0940920165049182
87,14,"v",4.80615024890166,4.19431077170974,"-III",4.90024226540658,4.19431077170974,0.0940920165049182
