"swapped_idx","alphabet_idx","true_chord","true_ic","true_ent","swapped_chord","swapped_ic","swapped_ent","dist"
20,10,"i",5.94184851064481,5.08812743663891,"II",5.94423682359781,5.08812743663891,0.00238831295299935
32,10,"i",6.33354438796996,4.59821510714785,"II",6.33593270092296,4.59821510714785,0.00238831295299935
40,10,"i",5.94184851064481,5.08812743663891,"II",5.94423682359781,5.08812743663891,0.00238831295299935
52,10,"i",6.33354438796996,4.59821510714785,"II",6.33593270092296,4.59821510714785,0.00238831295299935
60,10,"i",5.94184851064481,5.08812743663891,"II",5.94423682359781,5.08812743663891,0.00238831295299935
68,10,"i",5.94184851064481,5.08812743663891,"II",5.94423682359781,5.08812743663891,0.00238831295299935
12,10,"i",7.18338849956886,3.09897915012797,"II",7.18577681252186,3.09897915012797,0.00238831295300024
28,10,"-VI",5.95938137233344,5.08812743663891,"II",5.94423682359781,5.08812743663891,0.0151445487356359
48,10,"-VI",5.95938137233344,5.08812743663891,"II",5.94423682359781,5.08812743663891,0.0151445487356359
20,15,"i",5.94184851064481,5.08812743663891,"-VI",5.95938137233344,5.08812743663891,0.0175328616886352
28,12,"-VI",5.95938137233344,5.08812743663891,"i",5.94184851064481,5.08812743663891,0.0175328616886352
40,15,"i",5.94184851064481,5.08812743663891,"-VI",5.95938137233344,5.08812743663891,0.0175328616886352
48,12,"-VI",5.95938137233344,5.08812743663891,"i",5.94184851064481,5.08812743663891,0.0175328616886352
60,15,"i",5.94184851064481,5.08812743663891,"-VI",5.95938137233344,5.08812743663891,0.0175328616886352
68,15,"i",5.94184851064481,5.08812743663891,"-VI",5.95938137233344,5.08812743663891,0.0175328616886352
17,5,"iv",4.2905526289078,4.6301577972435,"I",4.23494755823236,4.6301577972435,0.0556050706754485
25,5,"iv",4.2905526289078,4.6301577972435,"I",4.23494755823236,4.6301577972435,0.0556050706754485
37,5,"iv",4.2905526289078,4.6301577972435,"I",4.23494755823236,4.6301577972435,0.0556050706754485
45,5,"iv",4.2905526289078,4.6301577972435,"I",4.23494755823236,4.6301577972435,0.0556050706754485
57,5,"iv",4.2905526289078,4.6301577972435,"I",4.23494755823236,4.6301577972435,0.0556050706754485
65,5,"iv",4.2905526289078,4.6301577972435,"I",4.23494755823236,4.6301577972435,0.0556050706754485
20,14,"i",5.94184851064481,5.08812743663891,"-III",5.8741835848206,5.08812743663891,0.067664925824209
40,14,"i",5.94184851064481,5.08812743663891,"-III",5.8741835848206,5.08812743663891,0.067664925824209
60,14,"i",5.94184851064481,5.08812743663891,"-III",5.8741835848206,5.08812743663891,0.067664925824209
68,14,"i",5.94184851064481,5.08812743663891,"-III",5.8741835848206,5.08812743663891,0.067664925824209
76,9,"V",3.77589934681264,5.00867775144405,"IV",3.84429948496509,5.00867775144405,0.0684001381524464
28,11,"-VI",5.95938137233344,5.08812743663891,"v",6.0360243145605,5.08812743663891,0.0766429422270587
48,11,"-VI",5.95938137233344,5.08812743663891,"v",6.0360243145605,5.08812743663891,0.0766429422270587
28,14,"-VI",5.95938137233344,5.08812743663891,"-III",5.8741835848206,5.08812743663891,0.0851977875128442
48,14,"-VI",5.95938137233344,5.08812743663891,"-III",5.8741835848206,5.08812743663891,0.0851977875128442
14,13,"IV",4.46405154628484,5.21183439548208,"-VII",4.37796088209147,5.21183439548208,0.0860906641933674
22,13,"IV",4.46405154628484,5.21183439548208,"-VII",4.37796088209147,5.21183439548208,0.0860906641933674
34,13,"IV",4.46405154628484,5.21183439548208,"-VII",4.37796088209147,5.21183439548208,0.0860906641933674
42,13,"IV",4.46405154628484,5.21183439548208,"-VII",4.37796088209147,5.21183439548208,0.0860906641933674
54,13,"IV",4.46405154628484,5.21183439548208,"-VII",4.37796088209147,5.21183439548208,0.0860906641933674
62,13,"IV",4.46405154628484,5.21183439548208,"-VII",4.37796088209147,5.21183439548208,0.0860906641933674
70,13,"IV",4.46405154628484,5.21183439548208,"-VII",4.37796088209147,5.21183439548208,0.0860906641933674
20,11,"i",5.94184851064481,5.08812743663891,"v",6.0360243145605,5.08812743663891,0.0941758039156939
40,11,"i",5.94184851064481,5.08812743663891,"v",6.0360243145605,5.08812743663891,0.0941758039156939
60,11,"i",5.94184851064481,5.08812743663891,"v",6.0360243145605,5.08812743663891,0.0941758039156939
68,11,"i",5.94184851064481,5.08812743663891,"v",6.0360243145605,5.08812743663891,0.0941758039156939
12,6,"i",7.18338849956886,3.09897915012797,"VI",7.08436698118932,3.09897915012797,0.0990215183795389
32,6,"i",6.33354438796996,4.59821510714785,"VI",6.23452286959042,4.59821510714785,0.0990215183795398
52,6,"i",6.33354438796996,4.59821510714785,"VI",6.23452286959042,4.59821510714785,0.0990215183795398
