"swapped_idx","alphabet_idx","true_chord","true_ic","true_ent","swapped_chord","swapped_ic","swapped_ent","dist"
13,5,"IV",3.13750580429956,5.02139054630629,"I",3.11282283685098,5.02139054630629,0.024682967448578
20,5,"IV",3.19990013422315,4.99640963480414,"I",3.22482645821211,4.99640963480414,0.0249263239889546
30,5,"IV",3.19990013422315,4.99640963480414,"I",3.22482645821211,4.99640963480414,0.0249263239889546
40,5,"IV",3.19990013422315,4.99640963480414,"I",3.22482645821211,4.99640963480414,0.0249263239889546
50,5,"IV",3.19990013422315,4.99640963480414,"I",3.22482645821211,4.99640963480414,0.0249263239889546
60,5,"IV",3.19990013422315,4.99640963480414,"I",3.22482645821211,4.99640963480414,0.0249263239889546
89,5,"IV",3.19990013422315,4.99640963480414,"I",3.22482645821211,4.99640963480414,0.0249263239889546
11,4,"I",2.82715348114687,4.90874159966789,"V",2.86465116391162,4.90874159966789,0.0374976827647462
23,4,"IV",3.19958723632941,4.888550779505,"V",3.26849921114514,4.888550779505,0.0689119748157281
33,4,"IV",3.19958723632941,4.888550779505,"V",3.26849921114514,4.888550779505,0.0689119748157281
43,4,"IV",3.19958723632941,4.888550779505,"V",3.26849921114514,4.888550779505,0.0689119748157281
53,4,"IV",3.19958723632941,4.888550779505,"V",3.26849921114514,4.888550779505,0.0689119748157281
63,4,"IV",3.19958723632941,4.888550779505,"V",3.26849921114514,4.888550779505,0.0689119748157281
92,4,"IV",3.19958723632941,4.888550779505,"V",3.26849921114514,4.888550779505,0.0689119748157281
