"Row","Symbol","Order","Information_content","Entropy"
1,"r",0,2.53085509538171,5.47634857876957
2,"I",1,1.74874698550192,4.0470645566471
3,"IV",2,3.60816957290947,4.79707845245013
4,"I",3,1.9015572519795,4.57932515337133
5,"IV",4,2.25098453738766,4.61493221915801
6,"I",5,1.95334480982079,4.60713733590015
7,"IV",6,1.89509852262222,4.58199814039479
8,"I",7,1.32684494010918,3.94784946330338
9,"IV",8,1.806070196071,4.34701825207277
10,"I",9,1.42633439958351,3.93118680457351
11,"IV",10,0.90967555325514,3.22794648826801
12,"I",10,0.631702495574638,2.53971734801019
13,"IV",10,0.277675647292125,1.41907278834482
14,"I",10,0.631702495574638,2.53971734801019
15,"IV",10,0.277675647292125,1.41907278834482
16,"I",10,0.631702495574638,2.53971734801019
17,"IV",10,0.277675647292125,1.41907278834482
18,"I",10,0.631702495574638,2.53971734801019
19,"IV",10,0.277675647292125,1.41907278834482
20,"I",10,0.631702495574638,2.53971734801019
21,"IV",10,0.277675647292125,1.41907278834482
22,"I",10,0.631702495574638,2.53971734801019
23,"IV",10,0.277675647292125,1.41907278834482
24,"I",10,0.631702495574638,2.53971734801019
25,"IV",10,0.277675647292125,1.41907278834482
26,"I",10,0.631702495574638,2.53971734801019
27,"III",10,8.71084211710634,1.41907278834482
28,"vi",6,1.28542620002966,3.70723245028237
29,"vi",7,3.45761952874559,4.49464751719946
30,"IV",4,5.27170137653123,3.32840429325479
31,"IV",4,3.50254270578732,4.64388915392884
32,"V",4,3.79482307805285,5.0102276890737
33,"V",5,2.61854366808656,4.68629333032758
34,"I",6,3.04192551721524,4.74809965226831
35,"-VII",7,5.00145788978219,4.18567845868155
36,"vi",5,5.9482203151599,2.42740160704628
37,"V",4,5.04694072260336,4.5110129953637
38,"vi",3,4.74051753602208,4.9168225966085
39,"II",3,4.28183927313684,5.02741248949236
40,"V",4,1.51970430719504,4.17866047037956
41,"I",5,3.13422611089685,4.31965791645906
42,"vi",5,4.50810676152342,5.01122327285577
43,"vi",5,4.49580583377337,4.82570776147223
44,"V",4,3.52676533053849,5.11136772266166
45,"I",5,3.29105985164955,4.6805249733812
46,"IV",5,5.52689581192736,2.44927034583857
47,"I",4,3.27590703119397,5.00641717707097
48,"IV",5,2.64990719784826,4.95354594308483
49,"I",6,1.57481936205553,4.29912283250257
50,"IV",7,1.52769564973099,4.25142160747157
51,"I",8,1.93605986681363,4.37223445268244
52,"IV",9,1.5893959775165,4.20453705863527
53,"I",10,1.31241321703375,3.84398024098688
54,"IV",10,1.06554336693123,3.48570084677485
55,"I",10,0.631702495574638,2.53971734801019
56,"IV",10,0.277675647292125,1.41907278834482
57,"I",10,0.631702495574638,2.53971734801019
58,"IV",10,0.277675647292125,1.41907278834482
59,"I",10,0.631702495574638,2.53971734801019
60,"IV",10,0.277675647292125,1.41907278834482
61,"I",10,0.631702495574638,2.53971734801019
62,"III",10,8.71084211710634,1.41907278834482
63,"vi",6,1.28542620002966,3.70723245028237
64,"vi",7,3.45761952874559,4.49464751719946
65,"IV",4,5.27170137653123,3.32840429325479
66,"IV",4,3.50254270578732,4.64388915392884
67,"V",4,3.79482307805285,5.0102276890737
68,"V",5,2.61854366808656,4.68629333032758
69,"I",6,3.04192551721524,4.74809965226831
70,"-VII",7,5.00145788978219,4.18567845868155
71,"vi",5,5.9482203151599,2.42740160704628
72,"V",4,5.04694072260336,4.5110129953637
73,"vi",3,4.74051753602208,4.9168225966085
74,"II",3,4.28183927313684,5.02741248949236
75,"V",4,1.51970430719504,4.17866047037956
76,"I",5,3.13422611089685,4.31965791645906
77,"vi",5,4.50810676152342,5.01122327285577
78,"ii",5,2.8862743851785,4.82570776147223
79,"V",6,1.04275793929713,3.31017755931529
80,"-VI",6,5.81073430303965,4.30162089028061
81,"I",3,4.62289766885197,4.76580949061743
82,"IV",3,4.78896116402249,5.27647763788274
83,"I",3,1.16127540135739,3.95615468108147
84,"IV",4,2.40784390477672,4.92440784958476
85,"I",5,2.73718753766171,4.93515119191378
86,"IV",6,2.58557781234539,4.91947831358947
87,"I",7,1.67859685361438,4.38250075094714
88,"IV",8,1.73482728853601,4.40900867323486
89,"I",9,2.59133988143385,4.81933822494427
90,"IV",10,1.4875763781269,4.09386686699127
91,"I",10,0.631702495574638,2.53971734801019
92,"IV",10,0.277675647292125,1.41907278834482
93,"I",10,0.631702495574638,2.53971734801019
94,"IV",10,0.277675647292125,1.41907278834482
95,"I",10,0.631702495574638,2.53971734801019
96,"IV",10,0.277675647292125,1.41907278834482
97,"I",10,0.631702495574638,2.53971734801019
98,"IV",10,0.277675647292125,1.41907278834482
99,"I",10,0.631702495574638,2.53971734801019
100,"IV",10,0.277675647292125,1.41907278834482
101,"I",10,0.631702495574638,2.53971734801019
102,"IV",10,0.277675647292125,1.41907278834482
103,"I",10,0.631702495574638,2.53971734801019
104,"IV",10,0.277675647292125,1.41907278834482
105,"I",10,0.631702495574638,2.53971734801019
106,"IV",10,0.277675647292125,1.41907278834482
107,"I",10,0.631702495574638,2.53971734801019
108,"IV",10,0.277675647292125,1.41907278834482
109,"I",10,0.631702495574638,2.53971734801019
110,"IV",10,0.277675647292125,1.41907278834482
111,"I",10,0.631702495574638,2.53971734801019
112,"IV",10,0.277675647292125,1.41907278834482
113,"r",10,4.00904842865557,2.53971734801019
114,"r",5,0.274636378974408,1.29104522740515
