"swapped_idx","alphabet_idx","true_chord","true_ic","true_ent","swapped_chord","swapped_ic","swapped_ent","dist"
90,19,"-VII",5.00279063173502,4.85653435976015,"iv",5.002127186394,4.85653435976015,0.000663445341019475
46,5,"V",3.63902855300975,5.14493239105653,"I",3.64551857194993,5.14493239105653,0.00649001894017731
87,12,"-VI",5.56495348695202,4.06229049117231,"i",5.57225176637443,4.06229049117231,0.00729827942240568
99,8,"V",4.31643657526824,5.23724559077337,"vi",4.32398792155062,5.23724559077337,0.0075513462823773
87,4,"-VI",5.56495348695202,4.06229049117231,"V",5.57958715400183,4.06229049117231,0.01463366704981
82,11,"-III",5.26444100247486,4.62881173435811,"v",5.28003321378677,4.62881173435811,0.0155922113119091
97,11,"I",3.48653750541586,4.10314146655404,"v",3.51006723481188,4.10314146655404,0.0235297293960137
41,15,"-VII",4.26239867245124,4.76061354281991,"-VI",4.23349660745311,4.76061354281991,0.0289020649981309
76,15,"-VII",4.26239867245124,4.76061354281991,"-VI",4.23349660745311,4.76061354281991,0.0289020649981309
115,15,"-VII",4.26239867245124,4.76061354281991,"-VI",4.23349660745311,4.76061354281991,0.0289020649981309
43,13,"v",3.98974593758322,5.24512350013275,"-VII",4.02115263620715,5.24512350013275,0.031406698623929
78,13,"v",3.98974593758322,5.24512350013275,"-VII",4.02115263620715,5.24512350013275,0.031406698623929
117,13,"v",3.98974593758322,5.24512350013275,"-VII",4.02115263620715,5.24512350013275,0.031406698623929
126,13,"v",3.98974593758322,5.24512350013275,"-VII",4.02115263620715,5.24512350013275,0.031406698623929
135,13,"v",3.98974593758322,5.24512350013275,"-VII",4.02115263620715,5.24512350013275,0.031406698623929
144,13,"v",3.98974593758322,5.24512350013275,"-VII",4.02115263620715,5.24512350013275,0.031406698623929
153,13,"v",3.98974593758322,5.24512350013275,"-VII",4.02115263620715,5.24512350013275,0.031406698623929
162,13,"v",3.98974593758322,5.24512350013275,"-VII",4.02115263620715,5.24512350013275,0.031406698623929
173,13,"v",3.98974593758322,5.24512350013275,"-VII",4.02115263620715,5.24512350013275,0.031406698623929
114,6,"-VI",7.38931646396716,3.72549775886712,"VI",7.42644492479032,3.72549775886712,0.0371284608231521
40,6,"-VI",7.03740214943003,4.11989985715751,"VI",7.07453061025318,4.11989985715751,0.037128460823153
75,6,"-VI",7.03740214943003,4.11989985715751,"VI",7.07453061025318,4.11989985715751,0.037128460823153
99,9,"V",4.31643657526824,5.23724559077337,"IV",4.36572340989455,5.23724559077337,0.0492868346263116
83,4,"iv",5.37840621985377,4.34074302075797,"V",5.32812366745286,4.34074302075797,0.050282552400903
170,19,"-VI",5.74008511800463,4.71369249355967,"iv",5.79299465446228,4.71369249355967,0.0529095364576513
100,4,"I",2.58358912203894,4.65276411835436,"V",2.52267457047152,4.65276411835436,0.0609145515674214
43,14,"v",3.98974593758322,5.24512350013275,"-III",4.06288241076499,5.24512350013275,0.0731364731817639
78,14,"v",3.98974593758322,5.24512350013275,"-III",4.06288241076499,5.24512350013275,0.0731364731817639
117,14,"v",3.98974593758322,5.24512350013275,"-III",4.06288241076499,5.24512350013275,0.0731364731817639
126,14,"v",3.98974593758322,5.24512350013275,"-III",4.06288241076499,5.24512350013275,0.0731364731817639
135,14,"v",3.98974593758322,5.24512350013275,"-III",4.06288241076499,5.24512350013275,0.0731364731817639
144,14,"v",3.98974593758322,5.24512350013275,"-III",4.06288241076499,5.24512350013275,0.0731364731817639
153,14,"v",3.98974593758322,5.24512350013275,"-III",4.06288241076499,5.24512350013275,0.0731364731817639
162,14,"v",3.98974593758322,5.24512350013275,"-III",4.06288241076499,5.24512350013275,0.0731364731817639
173,14,"v",3.98974593758322,5.24512350013275,"-III",4.06288241076499,5.24512350013275,0.0731364731817639
170,6,"-VI",5.74008511800463,4.71369249355967,"VI",5.64232231538588,4.71369249355967,0.0977628026187496
170,7,"-VI",5.74008511800463,4.71369249355967,"iii",5.64203513022976,4.71369249355967,0.098049987774866
