"swapped_idx","alphabet_idx","true_chord","true_ic","true_ent","swapped_chord","swapped_ic","swapped_ent","dist"
16,18,"I",3.96719467429422,5.07959477307164,"III",3.96777618565021,5.07959477307164,0.000581511355982833
43,4,"I",3.74364901226453,4.40425447094359,"V",3.7373643248418,4.40425447094359,0.00628468742273158
66,8,"ii",4.68783916786191,4.40974663243342,"vi",4.67299361391652,4.40974663243342,0.0148455539453831
38,10,"IV",4.75974374750976,4.40974663243342,"II",4.74409872747056,4.40974663243342,0.0156450200392042
42,15,"-VII",6.07323168422638,4.13618489298545,"-VI",6.0538106562025,4.13618489298545,0.0194210280238769
17,10,"ii",4.72279704533447,5.12169464550048,"II",4.75800075851134,5.12169464550048,0.0352037131768732
42,10,"-VII",6.07323168422638,4.13618489298545,"II",6.03561683956716,4.13618489298545,0.0376148446592177
42,6,"-VII",6.07323168422638,4.13618489298545,"VI",6.03228397885617,4.13618489298545,0.0409477053702041
42,14,"-VII",6.07323168422638,4.13618489298545,"-III",6.12041713758436,4.13618489298545,0.0471854533579812
66,10,"ii",4.68783916786191,4.40974663243342,"II",4.74409872747056,4.40974663243342,0.0562595596086526
38,5,"IV",4.75974374750976,4.40974663243342,"I",4.81840864279319,4.40974663243342,0.058664895283429
11,9,"iii",5.17396017835007,3.20233518493139,"IV",5.23703540161048,3.20233518493139,0.0630752232604062
49,9,"iii",5.17396017835007,3.20233518493139,"IV",5.23703540161048,3.20233518493139,0.0630752232604062
33,13,"iii",5.03379341740539,4.5548101275875,"-VII",4.97006475277329,4.5548101275875,0.0637286646321007
61,13,"iii",5.03379341740539,4.5548101275875,"-VII",4.97006475277329,4.5548101275875,0.0637286646321007
67,7,"IV",5.47995125488763,4.43042739824815,"iii",5.54949537408002,4.43042739824815,0.0695441191923845
38,3,"IV",4.75974374750976,4.40974663243342,"ii",4.68783916786191,4.40974663243342,0.0719045796478568
66,9,"ii",4.68783916786191,4.40974663243342,"IV",4.75974374750976,4.40974663243342,0.0719045796478568
68,9,"V",3.15682350097772,4.92179976664403,"IV",3.23605710405321,4.92179976664403,0.0792336030754845
38,8,"IV",4.75974374750976,4.40974663243342,"vi",4.67299361391652,4.40974663243342,0.0867501335932399
41,19,"I",3.34026374222148,4.70445859674415,"iv",3.25126102791401,4.70445859674415,0.0890027143074672
