"Comparison","Row","Orig_Symbol","Orig_Order","Orig_IC","Orig_Entropy","Swap_Symbol","Swap_Order","Swap_IC","Swap_Entropy","Distance"
1,44,"IV",9,2.51651912570432,4.81348622546544,"IV",9,2.51651912570432,4.81348622546544,
1,45,"V",9,0.45059681157151,2.0085245686553,"V",9,0.45059681157151,2.0085245686553,
1,46,"I",10,0.501401043528083,2.28804783079958,"I",10,0.501401043528083,2.28804783079958,
1,47,"V",10,4.80373087813771,2.85695129618673,"V",10,4.80373087813771,2.85695129618673,
1,48,"vi",10,3.38845688254078,3.82424485736718,"vi",10,3.38845688254078,3.82424485736718,
1,49,"iv",6,6.32548324254164,4.58419828373545,"v",6,6.32067024377951,4.58419828373545,0.00481299876213193
1,50,"I",3,5.58295034590698,4.78717412653546,"I",2,3.81033892307629,5.2169644107817,
1,51,"V",2,4.51630268698957,5.41735904689624,"V",3,5.22258054722402,4.81360363297693,
1,52,"I",3,3.07702291108682,5.07139688697986,"I",3,3.4400137456189,5.08463477128483,
1,53,"I",4,3.63132668641632,5.17411043957721,"I",4,4.15007286176252,5.13476502320322,
1,54,"I",5,3.14502509004835,4.94331957431578,"I",4,3.31277136761034,5.0887989312895,
,,,,,,,,,,
2,84,"IV",9,2.51651912570432,4.81348622546544,"IV",9,2.51651912570432,4.81348622546544,
2,85,"V",9,0.45059681157151,2.0085245686553,"V",9,0.45059681157151,2.0085245686553,
2,86,"I",10,0.501401043528083,2.28804783079958,"I",10,0.501401043528083,2.28804783079958,
2,87,"V",10,4.80373087813771,2.85695129618673,"V",10,4.80373087813771,2.85695129618673,
2,88,"vi",10,3.38845688254078,3.82424485736718,"vi",10,3.38845688254078,3.82424485736718,
2,89,"iv",6,6.32548324254164,4.58419828373545,"v",6,6.32067024377951,4.58419828373545,0.00481299876213193
2,90,"I",3,5.58295034590698,4.78717412653546,"I",2,3.81033892307629,5.2169644107817,
2,91,"V",2,4.51630268698957,5.41735904689624,"V",3,5.22258054722402,4.81360363297693,
2,92,"I",3,3.07702291108682,5.07139688697986,"I",3,3.4400137456189,5.08463477128483,
2,93,"I",4,3.63132668641632,5.17411043957721,"I",4,4.15007286176252,5.13476502320322,
2,94,"I",5,3.14502509004835,4.94331957431578,"I",4,3.31277136761034,5.0887989312895,
,,,,,,,,,,
3,94,"I",5,3.14502509004835,4.94331957431578,"I",5,3.14502509004835,4.94331957431578,
3,95,"I",6,1.65760562406833,4.32032817551315,"I",6,1.65760562406833,4.32032817551315,
3,96,"I",7,1.86918907795569,4.40460614874695,"I",7,1.86918907795569,4.40460614874695,
3,97,"V",8,3.04000591469475,4.60368913250066,"V",8,3.04000591469475,4.60368913250066,
3,98,"V",9,3.23573639705844,4.03713670527401,"V",9,3.23573639705844,4.03713670527401,
3,99,"I",8,2.68469744426769,4.69941283464161,"V",8,2.67889572715997,4.69941283464161,0.00580171710772159
3,100,"-VII",9,6.8267569701427,3.08164898445041,"-VII",7,9.05403208402626,0.897462031124059,
3,101,"IV",4,2.19654158929213,4.34446521566455,"IV",4,3.2504429240805,4.88017498782166,
3,102,"V",5,4.18816450322757,4.46944534816244,"V",4,4.92512920123479,2.88258447473186,
3,103,"I",5,3.07418413336856,4.2395542553079,"I",4,3.00926429821057,4.75532695222237,
3,104,"r",5,3.29597181602784,4.96203173324029,"r",5,3.37112671271524,4.79914451838868,
,,,,,,,,,,
4,26,"I",7,1.28391061264134,3.80190987880214,"I",7,1.28391061264134,3.80190987880214,
4,27,"I",8,3.31697909161542,4.69810689609281,"I",8,3.31697909161542,4.69810689609281,
4,28,"I",8,2.24204646350526,4.5818846248987,"I",8,2.24204646350526,4.5818846248987,
4,29,"I",9,2.05743563542277,4.27579976891219,"I",9,2.05743563542277,4.27579976891219,
4,30,"I",10,1.06670475406232,3.39425024482365,"I",10,1.06670475406232,3.39425024482365,
4,31,"IV",10,2.61711293938903,4.44767992063107,"I",10,2.59662498359935,4.44767992063107,0.0204879557896773
4,32,"I",10,3.88882743254598,3.80972076444875,"I",10,1.60089975293156,4.23244649842253,
4,33,"I",9,3.12467096962831,4.56056813892169,"I",10,2.09732206925155,4.39498942726207,
4,34,"V",9,5.02707312642293,3.69010314012547,"V",10,4.80328275522277,3.56430691971052,
4,35,"V",7,2.98372343744021,4.14132756356142,"V",10,1.97272261026649,4.24519208237769,
4,36,"I",7,3.24114435113948,4.37526933864104,"I",10,2.45481378425521,4.25802716394128,
,,,,,,,,,,
5,65,"I",7,1.28391061264134,3.80190987880214,"I",7,1.28391061264134,3.80190987880214,
5,66,"I",8,3.31697909161542,4.69810689609281,"I",8,3.31697909161542,4.69810689609281,
5,67,"I",8,2.24204646350526,4.5818846248987,"I",8,2.24204646350526,4.5818846248987,
5,68,"I",9,2.05743563542277,4.27579976891219,"I",9,2.05743563542277,4.27579976891219,
5,69,"I",10,1.06670475406232,3.39425024482365,"I",10,1.06670475406232,3.39425024482365,
5,70,"I",10,2.59662498359935,4.44767992063107,"IV",10,2.61711293938903,4.44767992063107,0.0204879557896773
5,71,"IV",10,4.56617986516885,4.23244649842253,"IV",10,1.46245128742644,3.80972076444875,
5,72,"I",9,2.75998473147347,4.66423287592744,"I",10,1.24517129187423,3.54466467961009,
5,73,"I",10,3.341703452662,4.32929422137451,"I",10,0.347146821807318,1.70335267159631,
5,74,"V",9,5.02707312642293,3.69010314012547,"V",10,1.43662715360685,3.90429471686672,
5,75,"V",7,2.98372343744021,4.14132756356142,"V",10,2.86542987638331,3.10305464683636,
,,,,,,,,,,
6,16,"I",7,1.51652693689085,4.17718003063855,"I",7,1.51652693689085,4.17718003063855,
6,17,"I",8,2.75943792948681,4.62445811037858,"I",8,2.75943792948681,4.62445811037858,
6,18,"I",8,1.67399254218761,4.14675132429452,"I",8,1.67399254218761,4.14675132429452,
6,19,"I",9,2.34400587695299,4.64610086041647,"I",9,2.34400587695299,4.64610086041647,
6,20,"IV",10,4.82398520305189,3.76428497878366,"IV",10,4.82398520305189,3.76428497878366,
6,21,"I",9,2.75998473147347,4.66423287592744,"IV",9,2.72243468828042,4.66423287592744,0.0375500431930527
6,22,"I",10,3.341703452662,4.32929422137451,"I",10,2.24857107447352,4.68456173048277,
6,23,"V",9,5.02707312642293,3.69010314012547,"V",10,4.4708716350702,1.79555071527567,
6,24,"V",7,2.98372343744021,4.14132756356142,"V",8,4.11192550647499,3.36005150496117,
6,25,"I",7,3.24114435113948,4.37526933864104,"I",7,2.4797661128621,4.35023555081537,
6,26,"I",7,1.28391061264134,3.80190987880214,"I",6,0.914363622853105,3.35083729948409,
,,,,,,,,,,
7,67,"I",8,2.24204646350526,4.5818846248987,"I",8,2.24204646350526,4.5818846248987,
7,68,"I",9,2.05743563542277,4.27579976891219,"I",9,2.05743563542277,4.27579976891219,
7,69,"I",10,1.06670475406232,3.39425024482365,"I",10,1.06670475406232,3.39425024482365,
7,70,"I",10,2.59662498359935,4.44767992063107,"I",10,2.59662498359935,4.44767992063107,
7,71,"IV",10,4.56617986516885,4.23244649842253,"IV",10,4.56617986516885,4.23244649842253,
7,72,"I",9,2.75998473147347,4.66423287592744,"IV",9,2.72243468828042,4.66423287592744,0.0375500431930527
7,73,"I",10,3.341703452662,4.32929422137451,"I",10,2.24857107447352,4.68456173048277,
7,74,"V",9,5.02707312642293,3.69010314012547,"V",10,4.4708716350702,1.79555071527567,
7,75,"V",7,2.98372343744021,4.14132756356142,"V",8,4.11192550647499,3.36005150496117,
7,76,"I",7,3.24114435113948,4.37526933864104,"I",7,2.4797661128621,4.35023555081537,
7,77,"I",7,1.28391061264134,3.80190987880214,"I",6,0.914363622853105,3.35083729948409,
,,,,,,,,,,
8,37,"I",7,1.28391061264134,3.80190987880214,"I",7,1.28391061264134,3.80190987880214,
8,38,"IV",8,2.43584093692368,4.69810689609281,"IV",8,2.43584093692368,4.69810689609281,
8,39,"V",9,1.86946901818917,4.25468433605496,"V",9,1.86946901818917,4.25468433605496,
8,40,"I",10,2.41674864099426,3.53292036436574,"I",10,2.41674864099426,3.53292036436574,
8,41,"IV",8,3.72636247076415,3.65451390077374,"IV",8,3.72636247076415,3.65451390077374,
8,42,"V",8,2.38195271953146,4.03779203389055,"ii",8,2.42032934210775,4.03779203389055,0.0383766225762838
